date,port_return,sharpe,risk,ret,w_IVV,w_SPY,w_VOO,w_VTI,w_XLB,w_XLE,w_XLF,w_XLI,w_XLK,w_XLP,w_XLRE,w_XLU,w_XLV,w_XLY
2022-10-18,0.0004775443740909351,42.624092140015414,0.030000000023912492,1.2787227652197106,0.0,0.0,0.0,0.0,-1.369587695326285e-10,0.0,0.019203689294166326,0.0,-1.319810300733341e-08,0.5183831829667003,0.0,-0.052533473599973055,0.0,-0.40987963864136606
2022-10-19,-0.07639005723494366,18.79244432448173,0.030046845033280995,0.5646536624142634,0.0,0.0,0.0,0.0,-5.6728153975998004e-08,-0.08607899313143018,0.45268787431128127,0.0,-0.28208456770345514,0.0,0.0,-0.11724240562259002,0.0,0.06190613522762392
2022-10-20,-0.01151635773200717,28.534186765322932,0.030000000671871113,0.8560256221309838,0.0,0.0,0.0,0.0,-0.20715812787641125,0.0,0.4650808453173392,0.0,-0.18088069859035688,4.911825290705966e-08,0.0,-0.06487000472892546,0.0,0.08201027436871434
2022-10-21,-0.002320755477098793,17.406267573320314,0.03000000021165659,0.5221880308837606,0.0,0.0,0.0,0.0,-0.3210845490495864,0.0,-0.027452070786322783,0.0,0.22499398134784493,2.000061126881273e-07,0.0,0.35734409980523646,0.0,-0.06912509900489622
2022-10-24,0.010680117715704198,13.469869612943457,0.030000486582273802,0.4041026425880878,0.0,0.0,0.0,0.0,-0.06470590285693531,0.0,7.268193357918399e-08,0.0,0.47656707518813485,-2.705225124552598e-07,0.0,0.11067539285342025,0.0,-0.3480512858971619
2022-10-25,0.00866304540877025,42.375270509280796,0.03000006803404272,1.271260998239388,0.0,0.0,0.0,0.0,0.3170881140545583,0.12009567957709355,-0.38271140138458787,0.0,0.18010196015223082,0.0,0.0,-7.952531945446983e-07,0.0,-2.049578207201082e-06
2022-10-26,-0.010069086288193875,41.4593729584844,0.03000144486494855,1.2438410919493086,0.0,0.0,0.0,0.0,0.0333465787024913,0.15460619683782162,4.100123751596027e-07,0.0,0.3774938421130435,0.0,0.0,0.09041734683357817,0.0,-0.34413562550089555
2022-10-27,0.010550452283599257,35.45429600977779,0.03000009812226058,1.0636323591490056,0.0,0.0,0.0,0.0,0.0,0.35984997964586785,0.07793749409985479,4.0980247883371067e-07,0.0,0.0,0.27258928958524753,-5.818786386072685e-05,0.0,-0.2895646390026262
2022-10-28,0.007581897031721785,28.864967814608708,0.030000000145258863,0.8659490386311536,0.0,0.0,0.0,0.0,0.0,0.2365374118973805,-0.2011760359401151,0.0,0.08407924164408064,0.34739718996968255,0.0,-0.13081017834126737,0.0,-1.5993204435683998e-08
2022-10-31,-0.00958596902476146,56.97965561338775,0.030000000261269876,1.7093896832887001,0.0,0.0,0.0,0.0,-0.04819932567065549,1.0055774730700041e-08,0.2897296026756562,0.0,-0.22658528214780124,0.0,0.0,0.43548572412790465,0.0,-5.5322207804746806e-08
